latitude,longitude,altitude,geometry,osm_id,name,capacity,amenity,iscedlevel
18.5135765,-72.2745092,,Point,960492976,Collège Mixte de Péguyville,,school,
18.5186186,-72.2759602,,Point,960492977,Oratoire St. Charbel,,college,
18.5549294,-72.3082588,,Point,960500104,College Frère Decoste,,school,
18.5546249,-72.3087424,,Point,960500112,École Supérieure d'Infirmière Jeanne Mance du Canada,,college,
18.5563758,-72.3097942,,Point,960500116,college le reformateur,,school,
18.5604772,-72.3083837,,Point,960500163,Centre d'Etude Classique Frere Freud,,school,
18.5761168,-72.3306204,,Point,965235394,College Fozat,,school,
18.5724579,-72.3260741,,Point,965235405,École Mite Aide aux Enfants,,school,
18.5796409,-72.3304717,,Point,965235411,Centre Professionnel Saint Jean Bosco,,school,
18.5744314,-72.3258948,,Point,965235416,Ecole Mixte Foi D'Abraham,9 salles,school,
18.5741717,-72.32830340000001,,Point,965235439,College mixte Marie Reine,,school,
18.5768801,-72.3292977,,Point,965235475,Institution Mixte Shalom,,school,
18.5726486,-72.3262269,,Point,965235477,Nouveau college Mixte Emmanuel,,school,
18.572297,-72.3267572,,Point,965235485,Ecole Mixte de la Progres,,school,
18.5810501,-72.3322623,,Point,965235492,Ecole mixte Vaillants Soldats,,school,
18.5756249,-72.3279435,,Point,965235515,Collège Lenormalien de la Cité,,school,
18.5810409,-72.339249,,Point,965235523,Ecole Mixte Action Chretienne,,school,
18.5772427,-72.33242320000001,,Point,965235528,École Mixte de Sainte Thérèse d'Avi la,850,school,
18.5730303,-72.326754,,Point,965235542,École Mixte de la Nouvelle Jérusalem,,school,
18.578378,-72.3330921,,Point,965235548,École Mixte Saint Esprit,,school,
18.580552600000004,-72.3341455,,Point,965235564,Ecole Mixte tre Dame Perpetuelle,,school,
18.5734958,-72.3278667,,Point,965235577,Institution Mixte Courtoisie Eben_Ezer,,school,
18.5732938,-72.3263811,,Point,965235595,Collège Mixte la Nouveauté,,school,
18.5814979,-72.3397217,,Point,965235604,Ecole Mixte Elde Lumiere,,school,
18.581472,-72.32764960000002,,Point,965250898,La maison de l'Esperance de Drouillard,,school,
18.5742531,-72.3290994,,Point,965250906,Ecole coutoisie ebenezer (bonberger),,school,
18.6048011,-72.3312575,,Point,965250908,Intitution Mixte la Gene,,school,
18.581550200000002,-72.3018862,,Point,965250918,Institution mixte Foyer Divin,,school,
18.5983452,-72.3357028,,Point,965250919,College la Ronde Miracle,,school,
18.5654418,-72.3467314,,Point,965250920,Ecole mixte joie et sourie d' enfants,,school,
18.5922424,-72.3058924,,Point,965250929,Collège mixte Jn Jc Dessalines,,school,
18.5851491,-72.3042111,,Point,965250943,Institution mixte Jn Pierre,,school,
18.5832797,-72.3094143,,Point,965250947,L'enfant Jesus Kindergaden,,school,
18.6039248,-72.3073142,,Point,965250963,Ecole Communautaire de Larousse,,school,
18.614535,-72.31653590000002,,Point,965250973,Papillon Léger de Fourgie,,kindergarten,
18.5982101,-72.3348474,,Point,965251003,Ecole Presbiteral Notre Dame deLourde,,school,
18.5912573,-72.3122944,,Point,965251025,Ecole Communautaire Phare des Anges,,school,
18.583237700000005,-72.3094873,,Point,965251040,Emeric Bergeaud,,school,
18.6023491,-72.33276,,Point,965251045,Instition Mixte Hosanna,,school,
18.5724408,-72.3278012,,Point,965251046,École Mixte les Rossignols,,school,
18.571679,-72.3279245,,Point,965251055,École Mixte le Dauphin,,school,
18.5646687,-72.3455646,,Point,965251065,saint martin de porres,,school,
18.6093866,-72.3388157,,Point,965251068,Ecole mixte communautaire de menelas,,school,
18.5831151,-72.30496970000002,,Point,965251071,Rocher des Touts Petits,,school,
18.580314800000004,-72.3322437,,Point,965251110,Institution Mixte de Mojavah,,school,
18.599861,-72.3355527,,Point,965251123,Ecole Baptiste Gilgal,,school,
18.5841971,-72.3040656,,Point,965251126,Henri Premier,,school,
18.565477100000003,-72.3466357,,Point,965251167,Ecole mixte tes'nv,,school,
18.600327,-72.333613,,Point,965251175,Institution Mixte Frere Noel,,school,
18.5872276,-72.307168,,Point,965251180,Universitaire de Sarthe,,school,
18.602902,-72.3397196,,Point,965251183,institution classique Babillard Grevy,350,kindergarten,
18.6017966,-72.3341436,,Point,965251198,Fondation Mixte du Village,,school,
18.5642704,-72.3433067,,Point,965251199,Ecole mixte du bon berger,,school,
18.5969802,-72.3362926,,Point,965251204,Ecole Notre Dame de Lourde,,school,
18.5631491,-72.3416965,,Point,965251206,Ecole mixte la perfection,,school,
18.574452,-72.3287871,,Point,965251277,Mercy's Chery,,school,
18.614124,-72.314262,,Point,965251294,Institution mixte la Perle de l'Ile,,school,
18.5912029,-72.3122261,,Point,965251327,Alexandro Valta,,school,
18.6026281,-72.3374905,,Point,965251354,Ecole Daniel Mission de Fontaine,,school,
18.5835376,-72.304312,,Point,965251399,Centre d'Education Moderne,,school,
18.5982735,-72.3324706,,Point,965251417,Ecole Presbiteral Notre Dame deLourde,,school,
18.591211400000002,-72.3025352,,Point,965251435,Collège mixte le Bon Berger,,kindergarten,
18.6024913,-72.3329713,,Point,965251449,Ecole La Providence de Betheleem Aurore,,school,
18.578982,-72.3376825,,Point,965251460,Ecole Mixte la Foi en Dieu,,school,
18.6133091,-72.3124024,,Point,965251474,Lycée Sibert,,school,
18.594579,-72.3053069,,Point,965251489,Bon Samaritain,,school,
18.5750291,-72.330085,,Point,965251494,Ecole mixte Philippe Louidor,,school,
18.5810052,-72.333157,,Point,965251504,Ecole Mixte St Alfonse,,school,
18.5636447,-72.3413497,,Point,965251506,collège mixte elshadaï,,school,
18.5800594,-72.3293567,,Point,965251531,Ecole Wesleyenne Jean Huss de Drouillard,,school,
18.5781817,-72.3359026,,Point,965251541,Ecole Fils du Grand Createur,,school,
18.5934489,-72.2908802,,Point,965251559,Ecole mixte Dumarsais Estimé,,school,
18.5837419,-72.3248843,,Point,965251569,Don Bosco de Drouillard,,school,
18.565334,-72.344573,,Point,965251578,Ecole mixte tes'nv,,school,
18.6164569,-72.3134504,,Point,965251604,College Saint Alphone,,school,
18.590820000000004,-72.30887,,Point,965251616,"Santinel kindergarten ,Institution Mixte Polivalente",,school,
18.5786162,-72.3286516,,Point,965251622,Ecole mixte des Vaillants,9 salles,school,
18.576111600000004,-72.3267906,,Point,965251640,Nouveau collège Ankermann,9 salles,school,
18.5964463,-72.3328227,,Point,965251643,Collegege Mixte Focus 2000,,school,
18.6053172,-72.3196168,,Point,965251718,College Bernado Haitienne,,school,
18.5960427,-72.3277196,,Point,965251724,Nouveau collège Nobel,,school,
18.5937656,-72.3055816,,Point,965251740,First College International de sarthe,,school,
18.5808217,-72.3290766,,Point,965251747,Ecole Chretienne des Freres Unis,,school,
18.5945032,-72.3162508,,Point,965251770,Centre D'etude Classique de la Communautaire,,school,
18.391515,-71.8612705,,Point,965346668,Lycée National de Fonds-Verrettes,,school,
18.3944428,-71.8608122,,Point,965346696,Institution Chrétienne Paradis des Enfants,,school,
18.3937103,-71.8527789,,Point,965346709,École Presbytérale de Saint-Croix,,school,
18.3945662,-71.8618303,,Point,965346756,École Paradis des tout Petits,,kindergarten,
18.3957751,-71.8536084,,Point,965346790,Jardin de l'Espoir,,school,
18.3989452,-71.8632727,,Point,965346883,École Communautaire de Fonds-Verrettes,,school,
18.5895977,-72.3013785,,Point,966837572,Joseph Erve,,school,
18.6166132,-72.3138975,,Point,966837581,La Renaissance_Saint-Alphonse,,school,
18.573947,-72.3290446,,Point,966837603,Ecole Nationale de Varreux,,school,
18.5808061,-72.3401218,,Point,966837608,College Mixte le Redempteur,180,school,
18.5748677,-72.3318863,,Point,966837647,Fondation Digicel Ecoles Modulaires,,school,
18.595724,-72.3131669,,Point,966837675,Jean Mary's School,,school,
18.5951119,-72.3143598,,Point,966837712,Ecole Chretienne de Terre Noire,,school,
18.5936207,-72.292485,,Point,966837789,Collège Nosirel L'Herisson,,school,
18.5910176,-72.308593,,Point,966837794,Notre Dame du sacre coeur,,school,
18.5831799,-72.30497650000001,,Point,966837834,Institution mixte de Borda,,school,
18.5746417,-72.3271016,,Point,966837872,College Mixte le Messie,,school,
18.591017,-72.3054481,,Point,966837885,Collège mixte Lesly Calixte et Fondamentale Camaraderie,,school,
18.599883,-72.3079047,,Point,966837886,Choeur des anges,,school,
18.5971229,-72.3089851,,Point,966837915,La Maison des Enfants,,school,
18.5889768,-72.3022288,,Point,966837962,College Mixte Aigle du Savoir,,school,
18.5753943,-72.3302444,,Point,966837972,Institution mixte Enfant de la Promesse,,school,
18.594666,-72.3093657,,Point,966837975,Immacule,,school,
18.5851477,-72.3108713,,Point,966837984,College Mixte Joseph Dinaus,,school,
18.5715761,-72.3278583,,Point,966837999,Academie des Petits,,school,
18.5971827,-72.3185741,,Point,966838030,Petits Foyer des Lapins,,school,
18.5940737,-72.3248978,,Point,966838051,Centre Culturel Mixte Triomphant,500,kindergarten,
18.5930252,-72.3021542,,Point,966838080,Christ le messi,,school,
18.592708,-72.3071887,,Point,966838111,La Maison des Petits,,school,
18.5868221,-72.3069264,,Point,966838253,Chretienne d'Haiti,,school,
18.5763414,-72.326942,,Point,966838295,Ecole mixte Frères en Jésus,8 salles,school,
18.5809193,-72.3315522,,Point,966838306,Institution Mixte Vision Nouvelle,,school,
18.5787786,-72.328935,,Point,966838312,Collège Evangelique Don Divin,,school,
18.5838775,-72.3252921,,Point,966838348,Ecole Pelerin de Drouillard,,school,
18.5851745,-72.3260976,,Point,966838354,Ecole Mixte Coeur Joyeux de l'Enfant Jesus,,school,
18.5955483,-72.3202758,,Point,966838399,College Mixte Taiwan,,school,
18.57513,-72.329968,,Point,966838404,Ecole mixte Gericho,,school,
18.594232,-72.3102865,,Point,966838431,Samarie,,school,
18.5975874,-72.3200805,,Point,966838450,Ecole Mixte K R D,,school,
18.5723269,-72.3267431,,Point,966838528,École Mixte Jean Calvain,,school,
18.5784721,-72.3344441,,Point,966838563,École Mixte Foyer de l'Éducation Moderne,,school,
18.5737615,-72.3286558,,Point,966838590,Ecole Presbyterale Dominique Savio,,school,
18.5745752,-72.3218084,,Point,966838600,Ecole Mixte Union Chretienne Primitive,,school,
18.5746724,-72.3259145,,Point,966838664,Ecole mixte de la Fraternite,194,school,
18.5666431,-72.3373108,,Point,966838742,Hands Together Campus mon Seigneur Miot,,school,
18.5796339,-72.3139765,,Point,966838747,Wonderful College Miracle College de Drouillard,,school,
18.5875282,-72.3091877,,Point,966838763,Institution mixte de la Nouvelle Jerusalem,,school,
18.5866446,-72.300007,,Point,966838770,Ecole Fondamentale Bethsaïda,,school,
18.57767,-72.3342293,,Point,966838778,Lycée National de Cité Soleil,,college,
18.5760945,-72.3267361,,Point,966838816,Institution mixte la maison des petits,9 salles,school,
18.5764869,-72.3289074,,Point,966838838,École Évangélique Baptiste de Jésus-Christ,,school,
18.5723562,-72.3322294,,Point,966838842,École Mixte Saint Thomas,500,school,
18.573014000000004,-72.3319491,,Point,966838876,École Saint Amboise,200,school,
18.5918385,-72.3035201,,Point,966838898,Source Divine,,school,
18.596202,-72.3115023,,Point,966838909,Ocean du savoir,,school,
18.5957807,-72.3107705,,Point,966838960,Icreme Agaper,,school,
18.599371,-72.3238054,,Point,966839014,Centre de Formation Classique de Fontaine,,school,
18.6271596,-72.262156,,Point,967185344,Grand collège Galaxie de Bon Repos,,school,
18.5701319,-72.2819188,,Point,967185348,Ecole source de la grace,,school,
18.5806263,-72.2344903,,Point,967185351,Institution Mixte jn Moleste Clement,,school,
18.5931247,-72.2355013,,Point,967185369,Ecole Foyer le Bon Berger,,school,
18.5928387,-72.2516605,,Point,967185373,Institution Americano Francaise,,school,
18.558589,-72.2680337,,Point,967185383,College Nouvelle Aliance,,school,
18.6189008,-72.3060942,,Point,967185386,Centre d'Etude Union de Sibert,,school,
18.6238572,-72.3065221,,Point,967185399,institution mixte le jardin,,school,
18.561658,-72.2631905,,Point,967185401,Siloe kindergarten,,school,
18.6303709,-72.2779465,,Point,967185416,Ecole mixte la Fraternite de Bonrepos,,school,
18.5804433,-72.2353357,,Point,967185419,Institution mixte Antonine Laurent,,school,
18.5577464,-72.2586415,,Point,967185432,Institution Chrétienne de Tabarre,,school,
18.6004145,-72.2848792,,Point,967185438,Anipapou Garderie Kindergarten,,school,
18.5824905,-72.2402555,,Point,967185447,OJVD/MBSI Centre de Formation Prof.et Primaire,,school,
18.634123400000004,-72.2980161,,Point,967185455,complex educative nouvelle vie,,school,
18.6145333,-72.3170778,,Point,967185460,École Frère Nau de Fourgy,,school,
18.5603714,-72.2597583,,Point,967185479,Vancare dorces school,,school,
18.5860095,-72.2865742,,Point,967185491,Institution mixte Chrétienne El Shaddai,,school,
18.600054,-72.258407,,Point,967185493,Ecole Nicolas Celiscat,,school,
18.6223744,-72.25519070000001,,Point,967185505,Inst.mixte Lumière,,school,
18.6284968,-72.2770793,,Point,967185509,Institut de Formation Classique d'Haiti,,school,
18.5926047,-72.2523714,,Point,967185521,Ecole S.O.S,,school,
18.5819581,-72.2383197,,Point,967185523,Institution Victoria Coseco,,school,
18.5805228,-72.2259456,,Point,967185530,Nouveau College Diocesain Saint Enfance de la Croix-des-Bouquets,,school,
18.581538,-72.2406676,,Point,967185531,Institution Source de l'instruction chretienne,,school,
18.6224326,-72.2552741,,Point,967185533,Les p'tits lapins volants,,school,
18.5735615,-72.2757485,,Point,967185541,Ecole Mixte Union Chretienne,,school,
18.5718546,-72.2799291,,Point,967185544,Intitution Canado Haitienne,,school,
18.6028304,-72.2819325,,Point,967185555,College Moderne Frere Britus,,school,
18.5599522,-72.2607575,,Point,967185560,Institution Bianca,,school,
18.5811526,-72.2538761,,Point,967185569,Le Petit Canadien,,school,
18.5632069,-72.2782835,,Point,967185572,Institution Mixte les Colibris,,school,
18.619543,-72.3030897,,Point,967185580,Ecole Mixte Evangelique les Freres Unis en Christ,,school,
18.6256563,-72.2648314,,Point,967185584,Inst. mixte Beraka,,school,
18.6011655,-72.2641081,,Point,967185593,"College Charle Gaule, Institution Pierre Jean Ronald",,school,
18.601196300000005,-72.2641227,,Point,967185600,Institiut Universel,,school,
18.5988118,-72.2844566,,Point,967185610,Ecole Mixte Boisrond Tonnerre,,school,
18.5801689,-72.2543221,,Point,967185614,College Joivil Jn Baptiste,,school,
18.6240163,-72.3085203,,Point,967185622,ecole mixte redempteur,,school,
18.578316,-72.260856,,Point,967185625,Ecole Mixte volonte de Dieu,,school,
18.625264100000003,-72.2653992,,Point,967185636,Ecole Télélou Sabrich,,school,
18.6297775,-72.2760804,,Point,967185640,College Mixte Notre Dame d'Altagrace,,school,
18.6346832,-72.2999895,,Point,967185650,ecole nationale merger,,school,
18.581528600000002,-72.2262867,,Point,967185654,College Pelicier Balan,,school,
18.6067661,-72.320733,,Point,967185655,Institution Mixte ecole Daniel,,school,
18.5908508,-72.2850675,,Point,967185665,Seneque et Josy,,school,
18.5951079,-72.2512888,,Point,967185669,Ecole Mixte Foyer Divin de Santo,,school,
18.5998666,-72.2840616,,Point,967185673,College Mixte des Freres Jean Pierre,,school,
18.6114762,-72.2375177,,Point,967185686,Ecole Complexe éducatif,,school,
18.5805337,-72.2340165,,Point,967185689,Ecole Mixte Quisqueya,,school,
18.587222,-72.29243140000001,,Point,967185702,Centre Sacré Cœur,,school,
18.6026003,-72.2851508,,Point,967185709,College Nouvelle Orientation,,school,
18.5794036,-72.2544512,,Point,967185711,College Mixte de L`avenir,,school,
18.6149012,-72.2733541,,Point,967185714,Ecole Philladelphie,,school,
18.6015927,-72.2641673,,Point,967185720,La Bergerie Ecole,,school,
18.5612212,-72.2592558,,Point,967185721,Institution Melouca,,school,
18.6055158,-72.28572,,Point,967185727,Intitution Mixte La Vigne,,school,
18.5891981,-72.2470992,,Point,967185730,Ecol Instittution Mixte des Philanthropes,,school,
18.6067993,-72.2768907,,Point,967185737,Institut Mixte Saint Esprit,,school,
18.5858991,-72.2814073,,Point,967185741,Centre d'Etude D'Haiti,,school,
18.6295232,-72.2789291,,Point,967185748,Ecole Saint Marc de Bonrepos,,school,
18.5801933,-72.2271472,,Point,967185756,Centre d'etude classiques Mixte de St-Hubert paul,,school,
18.6088285,-72.3261145,,Point,967185760,Institution mixte Interdenominationale Haitienne,,school,
18.627214000000002,-72.3054624,,Point,967185768,foyer des orphelins,,kindergarten,
18.5761373,-72.2645378,,Point,967185772,Jean Paul 2,,school,
18.5923025,-72.2449792,,Point,967185776,Ecole National de Tamarin,,school,
18.579123400000004,-72.2358352,,Point,967185779,Institution Mixte le Jardin Fleuri de Jonide,,school,
18.6294308,-72.2734433,,Point,967185786,Institutut Wunie l'Ourson King,,school,
18.615478,-72.2467373,,Point,967185788,Ecole du sacré coeur,,school,
18.5621307,-72.2787535,,Point,967185805,College Moderne de Gaston Bachelard,,school,
18.6261588,-72.2709028,,Point,967185813,Institution Mixte la Bonne Semence,,school,
18.6243849,-72.2642334,,Point,967185823,Collège Mixte la Plenitude,,school,
18.5774372,-72.2612454,,Point,967185826,Souvenise_Brunie,,school,
18.5725839,-72.27560170000001,,Point,967185830,College Saint Paul,,school,
18.5671952,-72.2838317,,Point,967185836,Collège Valescot Franckee,,school,
18.5862361,-72.2844056,,Point,967185846,Collège Voltaire d'Haïti,,school,
18.5791977,-72.2553709,,Point,967185856,Institution Mixte Fritz Descolines,,school,
18.6164001,-72.3102499,,Point,967185869,Ecole la Providence de Sibert,,school,
18.5620552,-72.2755802,,Point,967185870,College Mixte Saint Laurent Samedi,,school,
18.5869878,-72.2428776,,Point,967185881,College Wonderful,,school,
18.5798546,-72.2505237,,Point,967185886,Istitution mixte-du savoir,,school,
18.6163903,-72.2735654,,Point,967185889,College Andi le Gran,,school,
18.5803986,-72.2363294,,Point,967185900,Institution Mixte Zamar,,school,
18.5694787,-72.2818604,,Point,967185910,Ecole primaire mixte Emmanuel,,school,
18.6208635,-72.3054167,,Point,967185929,College Mixte Bougain Villee King,,school,
18.5576514,-72.2658186,,Point,967185934,Institution Mixte Évangélique Ministère de la Croix,,school,
18.6032542,-72.2840255,,Point,967185937,"Institution Mixte Bounny Kindergarten,Fondamentale",,school,
18.5651372,-72.2819476,,Point,967185945,Lycée Antoine Georges Ismery,,school,
18.6124475,-72.2769148,,Point,967185949,College Eujenson Leger,,school,
18.5823523,-72.2435337,,Point,967185954,Institution Mixte Maison Frere Donat,,school,
18.5630717,-72.2779013,,Point,967185963,Institution Foyer Divin,,school,
18.6249604,-72.2606954,,Point,967185965,Coeur d'Education Scolaire Loïs Aiméry,,school,
18.5875118,-72.287271,,Point,967185976,Infotec,,school,
18.5626283,-72.27915,,Point,967185981,Ecole Mixte Maranatha Gaderie Educative Kindergarten,,school,
18.5875561,-72.2464887,,Point,967185989,Le Nid Kindergaten,,school,
18.5804722,-72.2259373,,Point,967185992,Institution Scede-anne,,school,
18.5888855,-72.247182,,Point,967186002,College Mixte Jean Audile,,school,
18.6298342,-72.2859363,,Point,967186008,Institution mixte Imago Dei,,school,
18.6078111,-72.2764816,,Point,967186019,Institution Mixte Le Louverturien,,school,
18.6079531,-72.3227482,,Point,967186024,Instition mixte de Martial,,school,
18.5708259,-72.28098660000002,,Point,967186028,Kindergarten les Colinours,,school,
18.5791131,-72.2542126,,Point,967186032,Institution Mixte La Colombe,,school,
18.6253447,-72.2693441,,Point,967186035,Berceau de l'Education,,school,
18.5729963,-72.2818467,,Point,967186039,Institution Nouvelle Source,,school,
18.5987425,-72.2842794,,Point,967186043,Centre d'etude communautaire de vision,,school,
18.5813293,-72.2435724,,Point,967186049,College Indhira Gandhi,,school,
18.5964402,-72.2587276,,Point,967186052,Ecole Jolly Garten,,school,
18.5811497,-72.2274448,,Point,967186058,Institution de Formation Emile St-lot,,school,
18.6282984,-72.2729542,,Point,967186064,College Classique les Enfants de Marguis,,school,
18.627938,-72.3011461,,Point,967186067,Ecole Agely Augustin J. michel,,school,
18.557317,-72.2651821,,Point,967186072,College Mixte Academie Normeus,,school,
18.5908285,-72.2849061,,Point,967186077,College Mixte le Progres(C M P),,school,
18.5816388,-72.250068,,Point,967186085,Academie des Forges,,school,
18.5732404,-72.2787855,,Point,967186091,Institution Chretienne Jean Paulin Lassegue,,school,
18.5583032,-72.2647939,,Point,967186092,Gloria Kindergarten,,school,
18.5801928,-72.251489,,Point,967186101,Ecole Mixte Communautaire de Tabarre,,school,
18.5800063,-72.2568745,,Point,967186102,Ecole Mixte Etoile de Tabarre,,school,
18.6064725,-72.32377690000001,,Point,967186106,Instition mixte Scientifique de Martial,,school,
18.5631828,-72.2785215,,Point,967186108,College Emmanuel Kant,,school,
18.6261927,-72.26472230000002,,Point,967186113,Nounours kindergarten,,school,
18.5584092,-72.2660936,,Point,967186114,Source de linstruction Moderne,,school,
18.6016722,-72.2850598,,Point,967186122,Institution Mixte Saint Pierre,,school,
18.5728572,-72.2788622,,Point,967186123,Nandie's Kindergarden,,school,
18.586558,-72.2762571,,Point,967186128,Institution Mixte Shekinah,,school,
18.6044399,-72.2854768,,Point,967186131,"Union Kindergarten,Fondamentale,Secondaire",,school,
18.5980897,-72.2593108,,Point,967186134,Ecole Centre Educa-plus,,school,
18.5795495,-72.2539071,,Point,967186144,College Accademique Moderne,,school,
18.6068238,-72.277264,,Point,967186146,Vision Pedagogique,,school,
18.5868903,-72.2815027,,Point,967186150,College Mixte la Plenitude,,school,
18.5799801,-72.2587275,,Point,967186154,College Gentille Hirondelle,,school,
18.6116895,-72.24195,,Point,967186160,Institution mixte Ste Thérese de l'enfant Jésus,,school,
18.5609412,-72.2592091,,Point,967186161,Lycee jean Marie vincent,,school,
18.5784631,-72.2334304,,Point,967186165,Lycée Jacques 1er,,school,
18.5583607,-72.2667598,,Point,967186168,Collège Humano de Caradeux,,school,
18.5799944,-72.2253193,,Point,967186177,Institution Mixte Sublime de la croix-des-bouquets,,school,
18.6144198,-72.23970800000001,,Point,967186185,Ecole chrétienne de Cesselès,,school,
18.572136,-72.2808167,,Point,967186194,Ecole Adventiste de Tekoa,,school,
18.6181742,-72.3134109,,Point,967186197,Institut Classique Elyon,,school,
18.5912261,-72.2503162,,Point,967186200,Ecole Mixte du bon Samaritain de Santo,,school,
18.5590605,-72.2573472,,Point,967186210,Institution Mixte chretienne,,school,
18.5863862,-72.2929811,,Point,967186211,College St Andre,,school,
18.5974763,-72.2584442,,Point,967186212,École Mixte Vision Mondial,,school,
18.5693439,-72.2820101,,Point,967186227,Institution Soeur Luci de Fatima,,school,
18.5899352,-72.2848523,,Point,967186236,"Centre d""Enseignement Cultura",,kindergarten,
18.6254759,-72.2772448,,Point,967186237,Institution Simon Bolivar,,school,
18.5803562,-72.2270931,,Point,967186238,Institution St-Simon Eglise episcopal D'haiti,,school,
18.609975,-72.2761061,,Point,967186253,Ecole Mixte Le Fleuron,,school,
18.5902733,-72.250624,,Point,967186257,Ecole Pierre Gerard,,school,
18.6303022,-72.283888,,Point,967186265,Ecole adventiste morija de molellard,,school,
18.5809889,-72.2395895,,Point,967186267,College Mixte Pierre et Marie Curie,,school,
18.5612132,-72.2611403,,Point,967186275,Ecole Adventiste de caradeux,,school,
18.6237655,-72.30965250000001,,Point,967186290,Ecole mixte espoir de leurbourg,,school,
18.6276645,-72.3008156,,Point,967186294,ecole mixte vangelique les fre unis en christ,,school,
18.5807929,-72.2515341,,Point,967186304,Institution Mixte-SOS aux Enfants,,school,
18.4873903,-72.312014,,Point,968110585,J'Apprends Institution Prive Mixte de Thomassin,,school,
18.4838431,-72.3092479,,Point,968110587,College Chateau Briand,,school,
18.4860712,-72.3127869,,Point,968110592,Multiple Intelligence School,,school,
18.4853454,-72.3129022,,Point,968110593,Ecole Saint Vincent de Paul,,school,
18.4916478,-72.3092826,,Point,968110594,Institution mixte Ellen G. White,,school,
18.4918623,-72.3378265,,Point,969082272,Centre d'educatif Reve et Action,,school,
18.5374179,-72.3201616,,Point,971533478,RUEH,,university,
18.5328483,-72.3350813,,Point,971544727,IERAH (UEH),,university,
18.5329183,-72.33430630000001,,Point,971550566,INAGHEI,,university,
18.553258900000003,-72.3352757,,Point,976612078,Complexe Dorchidée jardin d'enfant,,school,
18.5567958,-72.3267376,,Point,976612092,Collège Cassique Vision Jean Huerdley,,school,
18.581267100000005,-72.2418327,,Point,976612101,Institution Mixte Maison Frere Donat,,school,
18.5546016,-72.3313743,,Point,976612106,Centre Classique Juvenile,,school,
18.523431600000002,-72.2471763,,Point,976612115,College Academique de Frere,,school,
18.5980419,-72.2735292,,Point,976612119,Institution St Stanislas,,school,
18.5530216,-72.327832,,Point,976612121,Institut coeur Immaculée,,school,
18.5173025,-72.246485,,Point,976612123,Ecole vision chretienne du christianisme,,school,
18.5955498,-72.2827545,,Point,976612128,Le Jardin des petits Kint.Gard. Fond.,,school,
18.5958506,-72.2814733,,Point,976612129,Daminou kintegarten et fondamentale,,school,
18.5941159,-72.2747428,,Point,976612133,Kyounesa Kintegarten,,school,
18.5525315,-72.3325665,,Point,976612136,Ecole les Enfants de Notre Dame,,school,
18.551738,-72.3306243,,Point,976612141,Ecole Nationale Discrete Aumone,,school,
18.5934655,-72.2817336,,Point,976612143,Centre d'Etude Classique de la Vega Rea,,school,
18.5981712,-72.2739487,,Point,976612145,Institut Bendou Ken. Prim.,,school,
18.5955366,-72.2705047,,Point,976612147,Lidji Kentegarten et Gaderie,,school,
18.5222812,-72.2467154,,Point,976612149,Les petits Mattelots,,school,
18.553323700000004,-72.3309577,,Point,976612156,Lycée Daniel Fignole,,school,
18.5526702,-72.3292266,,Point,976612158,Institution Mixte Lafontaine,,school,
18.5571766,-72.3295558,,Point,976612167,College Mixte de la Nouveauté,,school,
18.5924943,-72.27770020000001,,Point,976612170,Ecole Mini-fee Kint. Gard.,,school,
18.5541792,-72.330622,,Point,976612178,Ecole Nationale Republique du Dhaomey,,school,
18.5511523,-72.3307823,,Point,976612181,Fabyby Kindergarten,,school,
18.5236764,-72.2480276,,Point,976612185,College evangelique le Petit Troupeau,,school,
18.5799944,-72.2253193,,Point,976612187,Institution Mixte Sublime de la croix-des-bouquets,,school,
18.520484300000003,-72.2515317,,Point,976612190,Institut Mixte le Socratique,,school,
18.5212123,-72.2441617,,Point,976612198,Caribambelle kindergarten,,school,
18.5513285,-72.3306537,,Point,976612207,Ecole Wilington du Sacre-Coeur,,school,
18.595738500000003,-72.2724606,,Point,976612217,Institution Mixte Estamise Morne,,school,
18.5569953,-72.3297148,,Point,976612225,L`oiseau Bleu kindergarten,,school,
18.5945378,-72.2682034,,Point,976612230,College Mixte Henry Christophe,,school,
18.5957885,-72.2730561,,Point,976612235,Centre classique Mixte de Butte Boyer,,school,
18.556145,-72.33649360000001,,Point,976612237,École Verena d'Haiti,,school,
18.554107,-72.3270125,,Point,976612241,College Frere Ladouceur Roger,,school,
18.5951987,-72.2853428,,Point,976612243,Institution Mixte Marty,,school,
18.5181422,-72.2463562,,Point,976612251,Institution mixte Eden de Pernier,,school,
18.5812326,-72.2435724,,Point,976612254,College Indhira Gandhi,,school,
18.5559001,-72.3295642,,Point,976612255,College Cassique vision caraibeenne,,school,
18.5794912,-72.2259214,,Point,976612259,Institution Ernst Duval,,school,
18.5392897,-72.324498,,Point,985894635,Jardin des Anges,,school,
18.5384241,-72.3246728,,Point,985901128,,,school,
18.538019,-72.3239394,,Point,985903562,Artimoun,,school,
18.5394986,-72.3228569,,Point,985906209,Collège Jean-Paul Sarthe,,school,
18.537466500000004,-72.322721,,Point,985909876,Collège de Formation Moderne,,school,
18.9471527,-72.7051753,,Point,986198541,Collège Educatif d'Excellence,450,school,
18.946656,-72.7001267,,Point,986198545,Eden Garden Orphanage,,school,
18.9479339,-72.7040087,,Point,986198553,Mario's School,,school,
18.9607164,-72.71442990000001,,Point,986198556,Canaan School,,school,
18.9450432,-72.7065305,,Point,986198560,Instiyution Mixte de L'espoir,,school,
